"","age","marital","income","gender","jobsat"
"3590",43,"Married",39,"Female","Somewhat satisfied"
"3591",27,"Unmarried",36,"Female","Somewhat dissatisfied"
"3592",49,"Unmarried",100,"Male","Neutral"
"3593",29,"Married",26,"Female","Neutral"
"3594",40,"Unmarried",39,"Male","Highly satisfied"
"3595",48,"Unmarried",95,"Female","Neutral"
"3596",30,"Unmarried",32,"Male","Somewhat dissatisfied"
"3597",50,"Unmarried",188,"Female","Highly satisfied"
"3598",38,"Married",27,"Male","Highly dissatisfied"
"3599",54,"Married",192,"Female","Highly satisfied"
"3600",61,"Unmarried",469,"Female","Highly satisfied"
"3601",35,"Married",106,"Male","Somewhat dissatisfied"
"3602",43,"Married",31,"Male","Somewhat satisfied"
"3603",48,"Married",36,"Male","Neutral"
"3604",32,"Unmarried",37,"Female","Neutral"
"3605",28,"Unmarried",36,"Female","Highly dissatisfied"
"3606",46,"Unmarried",143,"Male","Highly satisfied"
"3607",56,"Unmarried",142,"Male","Highly satisfied"
"3608",52,"Married",70,"Male","Somewhat satisfied"
"3609",61,"Married",15,"Male","Somewhat dissatisfied"
"3610",19,"Married",18,"Male","Highly dissatisfied"
"3611",31,"Unmarried",25,"Female","Somewhat satisfied"
"3612",59,"Unmarried",19,"Female","Highly dissatisfied"
"3613",30,"Married",87,"Female","Neutral"
"3614",40,"Married",55,"Female","Somewhat satisfied"
"3615",65,"Unmarried",40,"Male","Somewhat satisfied"
"3616",31,"Unmarried",32,"Female","Somewhat dissatisfied"
"3617",40,"Unmarried",59,"Male","Somewhat satisfied"
"3618",52,"Unmarried",529,"Female","Highly satisfied"
"3619",50,"Married",146,"Female","Highly dissatisfied"
"3620",55,"Married",160,"Male","Somewhat satisfied"
"3621",36,"Married",77,"Male","Somewhat dissatisfied"
"3622",41,"Married",63,"Female","Highly satisfied"
"3623",70,"Unmarried",86,"Female","Highly satisfied"
"3624",57,"Unmarried",210,"Female","Somewhat satisfied"
"3625",42,"Unmarried",38,"Female","Somewhat dissatisfied"
"3626",40,"Unmarried",72,"Male","Neutral"
"3627",49,"Married",26,"Female","Highly satisfied"
"3628",20,"Unmarried",33,"Male","Highly dissatisfied"
"3629",63,"Unmarried",268,"Male","Neutral"
"3630",35,"Married",53,"Female","Somewhat dissatisfied"
"3631",27,"Unmarried",25,"Male","Somewhat dissatisfied"
"3632",42,"Married",62,"Female","Somewhat satisfied"
"3633",28,"Unmarried",33,"Male","Highly dissatisfied"
"3634",32,"Married",25,"Male","Neutral"
"3635",49,"Unmarried",273,"Female","Neutral"
"3636",43,"Unmarried",195,"Male","Somewhat satisfied"
"3637",41,"Married",36,"Male","Somewhat dissatisfied"
"3638",32,"Unmarried",38,"Male","Highly dissatisfied"
"3639",47,"Married",108,"Female","Highly satisfied"
"3640",56,"Married",17,"Female","Neutral"
"3641",54,"Unmarried",57,"Male","Somewhat dissatisfied"
"3642",43,"Married",18,"Female","Somewhat dissatisfied"
"3643",39,"Unmarried",70,"Female","Neutral"
"3644",49,"Married",90,"Female","Neutral"
"3645",35,"Unmarried",43,"Female","Somewhat satisfied"
"3646",42,"Married",32,"Female","Neutral"
"3647",49,"Unmarried",109,"Male","Highly dissatisfied"
"3648",53,"Unmarried",181,"Female","Somewhat satisfied"
"3649",59,"Unmarried",138,"Female","Highly satisfied"
"3650",44,"Married",66,"Male","Highly satisfied"
"3651",47,"Unmarried",86,"Male","Neutral"
"3652",38,"Married",22,"Female","Somewhat satisfied"
"3653",31,"Unmarried",21,"Female","Highly dissatisfied"
"3654",61,"Unmarried",135,"Male","Somewhat satisfied"
"3655",26,"Married",16,"Female","Highly dissatisfied"
"3656",50,"Married",120,"Female","Neutral"
"3657",40,"Unmarried",34,"Male","Highly dissatisfied"
"3658",60,"Married",44,"Male","Somewhat dissatisfied"
"3659",65,"Unmarried",10,"Female","Somewhat dissatisfied"
"3660",56,"Unmarried",71,"Male","Highly satisfied"
"3661",45,"Unmarried",20,"Male","Somewhat satisfied"
"3662",43,"Unmarried",66,"Male","Somewhat satisfied"
"3663",43,"Unmarried",80,"Female","Neutral"
"3664",31,"Married",56,"Female","Somewhat satisfied"
"3665",44,"Unmarried",78,"Male","Somewhat satisfied"
"3666",47,"Married",45,"Female","Highly satisfied"
"3667",69,"Unmarried",26,"Male","Somewhat satisfied"
"3668",45,"Married",48,"Female","Highly satisfied"
"3669",38,"Married",38,"Male","Somewhat satisfied"
"3670",32,"Married",25,"Female","Highly satisfied"
"3671",36,"Unmarried",28,"Male","Somewhat satisfied"
"3672",40,"Unmarried",28,"Female","Somewhat satisfied"
"3673",33,"Unmarried",106,"Female","Highly satisfied"
"3674",42,"Married",39,"Female","Highly dissatisfied"
"3675",37,"Unmarried",29,"Female","Highly satisfied"
"3676",49,"Married",40,"Female","Highly satisfied"
"3677",66,"Unmarried",21,"Male","Highly satisfied"
"3678",40,"Unmarried",25,"Female","Somewhat satisfied"
"3679",43,"Married",19,"Female","Neutral"
"3680",39,"Married",32,"Female","Somewhat satisfied"
"3681",34,"Married",21,"Female","Somewhat dissatisfied"
"3682",27,"Married",23,"Female","Highly dissatisfied"
"3683",31,"Unmarried",30,"Male","Highly dissatisfied"
"3684",53,"Unmarried",95,"Female","Highly satisfied"
"3685",43,"Unmarried",29,"Male","Neutral"
"3686",51,"Married",45,"Female","Highly dissatisfied"
"3687",36,"Married",39,"Male","Somewhat dissatisfied"
"3688",25,"Unmarried",29,"Male","Highly satisfied"
"3689",38,"Unmarried",22,"Female","Highly satisfied"
"3690",27,"Unmarried",26,"Male","Somewhat satisfied"
"3691",62,"Married",28,"Female","Highly dissatisfied"
"3692",33,"Married",53,"Female","Highly dissatisfied"
"3693",27,"Unmarried",31,"Male","Highly dissatisfied"
"3694",28,"Unmarried",58,"Female","Highly dissatisfied"
"3695",36,"Unmarried",56,"Male","Highly dissatisfied"
"3696",41,"Unmarried",55,"Female","Highly satisfied"
"3697",66,"Unmarried",86,"Male","Somewhat dissatisfied"
"3698",36,"Unmarried",47,"Female","Neutral"
"3699",35,"Married",32,"Female","Somewhat satisfied"
"3700",36,"Married",107,"Male","Somewhat dissatisfied"
"3701",39,"Unmarried",37,"Female","Somewhat satisfied"
"3702",28,"Unmarried",16,"Female","Highly dissatisfied"
"3703",31,"Unmarried",38,"Female","Highly dissatisfied"
"3704",28,"Married",17,"Male","Neutral"
"3705",71,"Unmarried",99,"Female","Highly satisfied"
"3706",43,"Unmarried",18,"Female","Somewhat dissatisfied"
"3707",41,"Married",96,"Male","Highly satisfied"
"3708",67,"Unmarried",34,"Female","Somewhat satisfied"
"3709",28,"Unmarried",30,"Female","Somewhat dissatisfied"
"3710",31,"Unmarried",23,"Male","Somewhat dissatisfied"
"3711",29,"Unmarried",50,"Female","Somewhat satisfied"
"3712",44,"Married",61,"Female","Highly satisfied"
"3713",50,"Unmarried",45,"Male","Highly satisfied"
"3714",46,"Unmarried",109,"Female","Highly satisfied"
"3715",52,"Unmarried",258,"Female","Somewhat satisfied"
"3716",32,"Unmarried",35,"Female","Neutral"
"3717",37,"Married",110,"Female","Highly satisfied"
"3718",39,"Married",45,"Female","Somewhat satisfied"
"3719",40,"Married",50,"Male","Highly dissatisfied"
"3720",19,"Unmarried",25,"Male","Neutral"
"3721",56,"Married",268,"Female","Somewhat satisfied"
"3722",46,"Married",45,"Female","Somewhat dissatisfied"
"3723",24,"Married",55,"Male","Highly satisfied"
"3724",48,"Unmarried",34,"Male","Somewhat dissatisfied"
"3725",32,"Married",53,"Male","Highly dissatisfied"
"3726",56,"Unmarried",353,"Male","Highly satisfied"
"3727",46,"Unmarried",30,"Male","Somewhat satisfied"
"3728",43,"Married",50,"Female","Highly satisfied"
"3729",63,"Married",271,"Female","Highly satisfied"
"3730",39,"Married",33,"Male","Neutral"
"3731",69,"Unmarried",120,"Female","Neutral"
"3732",56,"Married",151,"Male","Highly satisfied"
"3733",61,"Unmarried",61,"Male","Highly dissatisfied"
"3734",54,"Unmarried",259,"Female","Neutral"
"3735",23,"Married",30,"Female","Highly dissatisfied"
"3736",45,"Married",18,"Male","Somewhat dissatisfied"
"3737",44,"Married",21,"Male","Somewhat dissatisfied"
"3738",49,"Married",38,"Female","Highly dissatisfied"
"3739",44,"Unmarried",37,"Male","Neutral"
"3740",68,"Unmarried",10,"Female","Highly dissatisfied"
"3741",26,"Unmarried",35,"Female","Somewhat dissatisfied"
"3742",47,"Married",112,"Male","Highly satisfied"
"3743",34,"Unmarried",39,"Female","Neutral"
"3744",33,"Married",20,"Female","Neutral"
"3745",41,"Married",24,"Male","Somewhat satisfied"
"3746",46,"Married",146,"Female","Somewhat dissatisfied"
"3747",66,"Married",12,"Male","Highly dissatisfied"
"3748",37,"Unmarried",25,"Female","Highly satisfied"
"3749",53,"Married",36,"Male","Somewhat satisfied"
"3750",35,"Unmarried",40,"Female","Highly satisfied"
"3751",63,"Unmarried",28,"Male","Somewhat dissatisfied"
"3752",36,"Unmarried",33,"Female","Neutral"
"3753",57,"Unmarried",30,"Male","Neutral"
"3754",54,"Married",40,"Female","Highly dissatisfied"
"3755",36,"Married",54,"Female","Somewhat satisfied"
"3756",21,"Unmarried",38,"Male","Highly dissatisfied"
"3757",51,"Unmarried",112,"Male","Somewhat satisfied"
"3758",51,"Married",291,"Female","Somewhat satisfied"
"3759",54,"Married",24,"Male","Neutral"
"3760",48,"Unmarried",62,"Female","Somewhat dissatisfied"
"3761",41,"Married",239,"Female","Highly satisfied"
"3762",48,"Unmarried",83,"Male","Somewhat dissatisfied"
"3763",61,"Married",178,"Female","Somewhat satisfied"
"3764",29,"Married",33,"Male","Somewhat dissatisfied"
"3765",33,"Married",26,"Female","Somewhat satisfied"
"3766",68,"Married",270,"Male","Highly satisfied"
"3767",21,"Married",17,"Male","Somewhat dissatisfied"
"3768",31,"Unmarried",32,"Female","Highly dissatisfied"
"3769",49,"Married",75,"Male","Highly satisfied"
"3770",27,"Married",18,"Female","Somewhat dissatisfied"
"3771",49,"Unmarried",52,"Female","Highly satisfied"
"3772",50,"Married",75,"Female","Somewhat satisfied"
"3773",37,"Married",93,"Male","Somewhat satisfied"
"3774",26,"Married",34,"Female","Somewhat dissatisfied"
"3775",46,"Married",53,"Male","Somewhat dissatisfied"
"3776",30,"Unmarried",27,"Male","Neutral"
"3777",33,"Unmarried",65,"Female","Highly dissatisfied"
"3778",39,"Unmarried",60,"Female","Somewhat dissatisfied"
"3779",52,"Married",103,"Female","Highly satisfied"
"3780",43,"Married",137,"Female","Highly satisfied"
"3781",62,"Married",191,"Female","Somewhat satisfied"
"3782",42,"Unmarried",46,"Male","Neutral"
"3783",52,"Married",53,"Female","Neutral"
"3784",58,"Married",122,"Female","Somewhat satisfied"
"3785",45,"Married",61,"Female","Somewhat dissatisfied"
"3786",43,"Unmarried",68,"Female","Neutral"
"3787",32,"Unmarried",48,"Female","Highly dissatisfied"
"3788",27,"Unmarried",36,"Female","Highly satisfied"
"3789",36,"Unmarried",44,"Male","Highly dissatisfied"
"3790",44,"Married",157,"Female","Somewhat satisfied"
"3791",37,"Unmarried",63,"Female","Neutral"
"3792",41,"Married",41,"Female","Somewhat satisfied"
"3793",44,"Unmarried",70,"Female","Highly satisfied"
"3794",50,"Unmarried",34,"Male","Somewhat satisfied"
"3795",44,"Unmarried",49,"Female","Highly dissatisfied"
"3796",30,"Married",41,"Female","Neutral"
"3797",58,"Married",267,"Female","Somewhat satisfied"
"3798",36,"Married",58,"Female","Somewhat dissatisfied"
"3799",44,"Married",126,"Male","Highly satisfied"
"3800",32,"Married",29,"Female","Highly dissatisfied"
"3801",30,"Unmarried",42,"Male","Neutral"
"3802",65,"Unmarried",9,"Male","Neutral"
"3803",37,"Unmarried",62,"Female","Somewhat satisfied"
"3804",44,"Unmarried",86,"Male","Somewhat dissatisfied"
"3805",51,"Married",46,"Male","Somewhat satisfied"
"3806",43,"Married",52,"Female","Highly satisfied"
"3807",47,"Married",80,"Female","Somewhat dissatisfied"
"3808",53,"Unmarried",82,"Female","Neutral"
"3809",56,"Unmarried",64,"Female","Somewhat satisfied"
"3810",65,"Married",10,"Male","Highly satisfied"
"3811",45,"Unmarried",89,"Female","Highly dissatisfied"
"3812",43,"Unmarried",42,"Male","Somewhat dissatisfied"
"3813",43,"Married",58,"Male","Neutral"
"3814",57,"Married",240,"Male","Neutral"
"3815",44,"Married",30,"Male","Neutral"
"3816",58,"Married",32,"Male","Highly dissatisfied"
"3817",36,"Married",77,"Female","Somewhat satisfied"
"3818",57,"Married",189,"Male","Neutral"
"3819",41,"Married",151,"Male","Highly satisfied"
"3820",68,"Unmarried",188,"Female","Neutral"
"3821",46,"Married",68,"Male","Somewhat satisfied"
"3822",40,"Married",41,"Female","Neutral"
"3823",19,"Unmarried",26,"Male","Highly dissatisfied"
"3824",40,"Unmarried",71,"Female","Somewhat satisfied"
"3825",34,"Married",28,"Female","Highly dissatisfied"
"3826",27,"Unmarried",16,"Male","Highly dissatisfied"
"3827",56,"Unmarried",54,"Male","Neutral"
"3828",30,"Unmarried",20,"Male","Somewhat dissatisfied"
"3829",40,"Unmarried",37,"Male","Somewhat satisfied"
"3830",53,"Married",21,"Male","Neutral"
"3831",58,"Married",88,"Male","Highly satisfied"
"3832",20,"Unmarried",21,"Male","Highly dissatisfied"
"3833",53,"Unmarried",60,"Female","Neutral"
"3834",54,"Unmarried",160,"Female","Somewhat dissatisfied"
"3835",54,"Unmarried",55,"Female","Somewhat satisfied"
"3836",39,"Unmarried",228,"Male","Highly satisfied"
"3837",59,"Unmarried",11,"Male","Somewhat dissatisfied"
"3838",66,"Married",19,"Female","Somewhat dissatisfied"
"3839",28,"Married",25,"Male","Neutral"
"3840",29,"Married",18,"Female","Somewhat dissatisfied"
"3841",26,"Unmarried",24,"Male","Somewhat dissatisfied"
"3842",54,"Married",152,"Female","Neutral"
"3843",31,"Married",45,"Male","Neutral"
"3844",65,"Married",282,"Male","Neutral"
"3845",21,"Unmarried",20,"Female","Somewhat dissatisfied"
"3846",31,"Married",44,"Female","Somewhat satisfied"
"3847",36,"Married",68,"Male","Highly dissatisfied"
"3848",37,"Married",45,"Female","Highly satisfied"
"3849",34,"Married",30,"Female","Somewhat dissatisfied"
"3850",48,"Unmarried",86,"Male","Somewhat dissatisfied"
"3851",24,"Unmarried",31,"Female","Neutral"
"3852",46,"Unmarried",205,"Female","Neutral"
"3853",33,"Married",45,"Male","Somewhat satisfied"
"3854",34,"Unmarried",41,"Male","Somewhat satisfied"
"3855",52,"Married",34,"Female","Highly dissatisfied"
"3856",33,"Unmarried",31,"Female","Somewhat satisfied"
"3857",32,"Married",45,"Female","Highly dissatisfied"
"3858",36,"Married",71,"Female","Somewhat satisfied"
"3859",55,"Unmarried",18,"Male","Somewhat satisfied"
"3860",48,"Unmarried",123,"Male","Highly dissatisfied"
"3861",27,"Married",20,"Male","Highly dissatisfied"
"3862",69,"Married",24,"Male","Highly dissatisfied"
"3863",41,"Unmarried",226,"Female","Somewhat satisfied"
"3864",37,"Married",22,"Female","Somewhat dissatisfied"
"3865",39,"Married",40,"Female","Neutral"
"3866",31,"Unmarried",60,"Male","Somewhat satisfied"
"3867",50,"Unmarried",145,"Female","Neutral"
"3868",67,"Unmarried",10,"Female","Somewhat satisfied"
"3869",48,"Married",36,"Male","Somewhat dissatisfied"
"3870",42,"Married",51,"Female","Somewhat satisfied"
"3871",19,"Unmarried",26,"Female","Highly dissatisfied"
"3872",39,"Married",37,"Female","Highly dissatisfied"
"3873",55,"Unmarried",57,"Female","Neutral"
"3874",29,"Married",86,"Female","Highly dissatisfied"
"3875",48,"Married",33,"Female","Somewhat satisfied"
"3876",36,"Unmarried",44,"Female","Highly dissatisfied"
"3877",27,"Married",14,"Female","Somewhat dissatisfied"
"3878",45,"Unmarried",118,"Female","Highly satisfied"
"3879",39,"Unmarried",102,"Male","Somewhat satisfied"
"3880",49,"Unmarried",43,"Female","Somewhat dissatisfied"
"3881",36,"Unmarried",87,"Male","Somewhat dissatisfied"
"3882",47,"Unmarried",40,"Male","Somewhat satisfied"
"3883",62,"Unmarried",45,"Male","Neutral"
"3884",31,"Married",23,"Male","Somewhat satisfied"
"3885",35,"Unmarried",43,"Female","Highly dissatisfied"
"3886",28,"Married",15,"Female","Somewhat dissatisfied"
"3887",38,"Married",25,"Female","Highly satisfied"
"3888",21,"Unmarried",12,"Male","Highly dissatisfied"
"3889",40,"Unmarried",52,"Female","Highly dissatisfied"
"3890",26,"Married",23,"Male","Highly dissatisfied"
"3891",34,"Unmarried",46,"Male","Highly satisfied"
"3892",24,"Married",27,"Male","Somewhat satisfied"
"3893",36,"Unmarried",36,"Female","Somewhat satisfied"
"3894",44,"Unmarried",30,"Female","Highly dissatisfied"
"3895",40,"Married",76,"Male","Somewhat satisfied"
"3896",61,"Married",14,"Male","Somewhat satisfied"
"3897",52,"Unmarried",241,"Male","Highly satisfied"
"3898",67,"Married",205,"Male","Highly satisfied"
"3899",50,"Married",71,"Male","Highly satisfied"
"3900",37,"Unmarried",32,"Male","Neutral"
"3901",72,"Married",51,"Male","Highly satisfied"
"3902",27,"Unmarried",74,"Male","Highly satisfied"
"3903",36,"Unmarried",48,"Female","Somewhat dissatisfied"
"3904",42,"Unmarried",87,"Female","Somewhat satisfied"
"3905",29,"Unmarried",38,"Male","Somewhat dissatisfied"
"3906",31,"Unmarried",24,"Female","Highly dissatisfied"
"3907",54,"Married",25,"Female","Highly satisfied"
"3908",50,"Unmarried",141,"Male","Neutral"
"3909",27,"Unmarried",29,"Male","Somewhat satisfied"
"3910",58,"Married",123,"Female","Highly satisfied"
"3911",51,"Married",36,"Female","Somewhat satisfied"
"3912",61,"Married",50,"Male","Highly dissatisfied"
"3913",42,"Married",33,"Male","Somewhat dissatisfied"
"3914",37,"Unmarried",96,"Male","Somewhat dissatisfied"
"3915",61,"Unmarried",156,"Female","Somewhat dissatisfied"
"3916",47,"Unmarried",36,"Female","Neutral"
"3917",38,"Unmarried",34,"Male","Somewhat dissatisfied"
"3918",40,"Unmarried",47,"Male","Neutral"
"3919",37,"Married",53,"Male","Highly satisfied"
"3920",53,"Married",70,"Female","Neutral"
"3921",44,"Married",161,"Male","Somewhat dissatisfied"
"3922",44,"Unmarried",49,"Female","Highly satisfied"
"3923",36,"Married",32,"Male","Neutral"
"3924",31,"Married",33,"Male","Somewhat dissatisfied"
"3925",64,"Unmarried",24,"Male","Somewhat satisfied"
"3926",43,"Married",159,"Male","Highly satisfied"
"3927",38,"Married",43,"Female","Somewhat satisfied"
"3928",35,"Married",55,"Male","Somewhat satisfied"
"3929",64,"Unmarried",129,"Male","Somewhat satisfied"
"3930",39,"Unmarried",27,"Female","Neutral"
"3931",41,"Unmarried",44,"Male","Somewhat satisfied"
"3932",58,"Unmarried",34,"Female","Highly satisfied"
"3933",53,"Married",63,"Male","Highly satisfied"
"3934",44,"Unmarried",33,"Male","Highly satisfied"
"3935",57,"Unmarried",59,"Male","Neutral"
"3936",43,"Married",32,"Male","Neutral"
"3937",57,"Unmarried",207,"Male","Highly satisfied"
"3938",30,"Married",24,"Female","Somewhat dissatisfied"
"3939",43,"Unmarried",36,"Female","Highly dissatisfied"
"3940",37,"Married",28,"Female","Somewhat dissatisfied"
"3941",51,"Unmarried",33,"Female","Neutral"
"3942",59,"Unmarried",112,"Male","Highly satisfied"
